,CUSIP,date,PERMNO,TICKER,gvkey
10844,15678210,12/31/97,10909,CERN,12850
10845,15678210,3/31/98,10909,CERN,12850
10846,15678210,6/30/98,10909,CERN,12850
10847,15678210,9/30/98,10909,CERN,12850
10848,15678210,12/31/98,10909,CERN,12850
10849,15678210,3/31/99,10909,CERN,12850
10850,15678210,6/30/99,10909,CERN,12850
10851,15678210,9/30/99,10909,CERN,12850
10852,15678210,12/31/99,10909,CERN,12850
10853,15678210,3/31/00,10909,CERN,12850
10854,15678210,6/30/00,10909,CERN,12850
10855,15678210,9/30/00,10909,CERN,12850
10856,15678210,12/31/00,10909,CERN,12850
10857,15678210,3/31/01,10909,CERN,12850
10858,15678210,6/30/01,10909,CERN,12850
10859,15678210,9/30/01,10909,CERN,12850
10860,15678210,12/31/01,10909,CERN,12850
10861,15678210,3/31/02,10909,CERN,12850
10862,15678210,6/30/02,10909,CERN,12850
10863,15678210,9/30/02,10909,CERN,12850
10864,15678210,12/31/02,10909,CERN,12850
10865,15678210,3/31/03,10909,CERN,12850
10866,15678210,6/30/03,10909,CERN,12850
10867,15678210,9/30/03,10909,CERN,12850
10868,15678210,12/31/03,10909,CERN,12850
10869,15678210,3/31/04,10909,CERN,12850
10870,15678210,6/30/04,10909,CERN,12850
10871,15678210,9/30/04,10909,CERN,12850
10872,15678210,12/31/04,10909,CERN,12850
10873,15678210,3/31/05,10909,CERN,12850
10874,15678210,6/30/05,10909,CERN,12850
10875,15678210,9/30/05,10909,CERN,12850
10876,15678210,12/31/05,10909,CERN,12850
10877,15678210,3/31/06,10909,CERN,12850
10878,15678210,6/30/06,10909,CERN,12850
10879,15678210,9/30/06,10909,CERN,12850
10880,15678210,12/31/06,10909,CERN,12850
10881,15678210,3/31/07,10909,CERN,12850
10882,15678210,6/30/07,10909,CERN,12850
10883,15678210,9/30/07,10909,CERN,12850
10884,15678210,12/31/07,10909,CERN,12850
10885,15678210,3/31/08,10909,CERN,12850
10886,15678210,6/30/08,10909,CERN,12850
10887,15678210,9/30/08,10909,CERN,12850
10888,15678210,12/31/08,10909,CERN,12850
10889,15678210,3/31/09,10909,CERN,12850
10890,15678210,6/30/09,10909,CERN,12850
10891,15678210,9/30/09,10909,CERN,12850
10892,15678210,12/31/09,10909,CERN,12850
10893,15678210,3/31/10,10909,CERN,12850
10894,15678210,6/30/10,10909,CERN,12850
10895,15678210,9/30/10,10909,CERN,12850
10896,15678210,12/31/10,10909,CERN,12850
10897,15678210,3/31/11,10909,CERN,12850
10898,15678210,6/30/11,10909,CERN,12850
10899,15678210,9/30/11,10909,CERN,12850
10900,15678210,12/31/11,10909,CERN,12850
10901,15678210,3/31/12,10909,CERN,12850
10902,15678210,6/30/12,10909,CERN,12850
10903,15678210,9/30/12,10909,CERN,12850
10904,15678210,12/31/12,10909,CERN,12850
10905,15678210,3/31/13,10909,CERN,12850
10906,15678210,6/30/13,10909,CERN,12850
10907,15678210,9/30/13,10909,CERN,12850
10908,15678210,12/31/13,10909,CERN,12850
10909,15678210,3/31/14,10909,CERN,12850
10910,15678210,6/30/14,10909,CERN,12850
10911,15678210,9/30/14,10909,CERN,12850
10912,15678210,12/31/14,10909,CERN,12850
10913,15678210,3/31/15,10909,CERN,12850
10914,15678210,6/30/15,10909,CERN,12850
10915,15678210,9/30/15,10909,CERN,12850
10916,15678210,12/31/15,10909,CERN,12850
10917,15678210,3/31/16,10909,CERN,12850
10918,15678210,6/30/16,10909,CERN,12850
10919,15678210,9/30/16,10909,CERN,12850
10920,15678210,12/31/16,10909,CERN,12850
10921,15678210,3/31/17,10909,CERN,12850
10922,15678210,6/30/17,10909,CERN,12850
10923,15678210,9/30/17,10909,CERN,12850
10924,15678210,12/31/17,10909,CERN,12850
10925,15678210,3/31/18,10909,CERN,12850
10926,15678210,6/30/18,10909,CERN,12850
10927,15678210,9/30/18,10909,CERN,12850
10928,15678210,12/31/18,10909,CERN,12850
10929,15678210,3/31/19,10909,CERN,12850
10930,15678210,6/30/19,10909,CERN,12850
10931,15678210,9/30/19,10909,CERN,12850
10932,15678210,12/31/19,10909,CERN,12850
10933,15986410,6/30/00,88281,CRL,137131
10934,15986410,9/30/00,88281,CRL,137131
10935,15986410,12/31/00,88281,CRL,137131
10936,15986410,3/31/01,88281,CRL,137131
10937,15986410,6/30/01,88281,CRL,137131
10938,15986410,9/30/01,88281,CRL,137131
10939,15986410,12/31/01,88281,CRL,137131
10940,15986410,3/31/02,88281,CRL,137131
10941,15986410,6/30/02,88281,CRL,137131
10942,15986410,9/30/02,88281,CRL,137131
10943,15986410,12/31/02,88281,CRL,137131
10944,15986410,3/31/03,88281,CRL,137131
10945,15986410,6/30/03,88281,CRL,137131
10946,15986410,9/30/03,88281,CRL,137131
10947,15986410,12/31/03,88281,CRL,137131
10948,15986410,3/31/04,88281,CRL,137131
10949,15986410,6/30/04,88281,CRL,137131
10950,15986410,9/30/04,88281,CRL,137131
10951,15986410,12/31/04,88281,CRL,137131
10952,15986410,3/31/05,88281,CRL,137131
10953,15986410,6/30/05,88281,CRL,137131
10954,15986410,9/30/05,88281,CRL,137131
10955,15986410,12/31/05,88281,CRL,137131
10956,15986410,3/31/06,88281,CRL,137131
10957,15986410,6/30/06,88281,CRL,137131
10958,15986410,9/30/06,88281,CRL,137131
10959,15986410,12/31/06,88281,CRL,137131
10960,15986410,3/31/07,88281,CRL,137131
10961,15986410,6/30/07,88281,CRL,137131
10962,15986410,9/30/07,88281,CRL,137131
10963,15986410,12/31/07,88281,CRL,137131
10964,15986410,3/31/08,88281,CRL,137131
10965,15986410,6/30/08,88281,CRL,137131
10966,15986410,9/30/08,88281,CRL,137131
10967,15986410,12/31/08,88281,CRL,137131
10968,15986410,3/31/09,88281,CRL,137131
10969,15986410,6/30/09,88281,CRL,137131
10970,15986410,9/30/09,88281,CRL,137131
10971,15986410,12/31/09,88281,CRL,137131
10972,15986410,3/31/10,88281,CRL,137131
10973,15986410,6/30/10,88281,CRL,137131
10974,15986410,9/30/10,88281,CRL,137131
10975,15986410,12/31/10,88281,CRL,137131
10976,15986410,3/31/11,88281,CRL,137131
10977,15986410,6/30/11,88281,CRL,137131
10978,15986410,9/30/11,88281,CRL,137131
10979,15986410,12/31/11,88281,CRL,137131
10980,15986410,3/31/12,88281,CRL,137131
10981,15986410,6/30/12,88281,CRL,137131
10982,15986410,9/30/12,88281,CRL,137131
10983,15986410,12/31/12,88281,CRL,137131
10984,15986410,3/31/13,88281,CRL,137131
10985,15986410,6/30/13,88281,CRL,137131
10986,15986410,9/30/13,88281,CRL,137131
10987,15986410,12/31/13,88281,CRL,137131
10988,15986410,3/31/14,88281,CRL,137131
10989,15986410,6/30/14,88281,CRL,137131
10990,15986410,9/30/14,88281,CRL,137131
10991,15986410,12/31/14,88281,CRL,137131
10992,15986410,3/31/15,88281,CRL,137131
10993,15986410,6/30/15,88281,CRL,137131
10994,15986410,9/30/15,88281,CRL,137131
10995,15986410,12/31/15,88281,CRL,137131
10996,15986410,3/31/16,88281,CRL,137131
10997,15986410,6/30/16,88281,CRL,137131
10998,15986410,9/30/16,88281,CRL,137131
10999,15986410,12/31/16,88281,CRL,137131
11000,15986410,3/31/17,88281,CRL,137131
11001,15986410,6/30/17,88281,CRL,137131
11002,15986410,9/30/17,88281,CRL,137131
11003,15986410,12/31/17,88281,CRL,137131
11004,15986410,3/31/18,88281,CRL,137131
11005,15986410,6/30/18,88281,CRL,137131
11006,15986410,9/30/18,88281,CRL,137131
11007,15986410,12/31/18,88281,CRL,137131
11008,15986410,3/31/19,88281,CRL,137131
11009,15986410,6/30/19,88281,CRL,137131
11010,15986410,9/30/19,88281,CRL,137131
11011,15986410,12/31/19,88281,CRL,137131
11012,16090310,12/31/99,10725,CF,16751
11013,16090310,3/31/00,10725,CF,16751
11014,16090310,6/30/00,10725,CF,16751
11015,16090310,9/30/00,10725,CF,16751
11016,16090310,12/31/00,10725,CF,16751
11017,16090310,3/31/01,10725,CF,16751
11018,16090310,6/30/01,10725,CF,16751
11019,16090310,9/30/01,10725,CF,16751
11020,16090310,12/31/01,10725,CF,16751
11021,16090310,3/31/02,10725,CF,16751
11022,16090310,6/30/02,10725,CF,16751
11023,16090310,9/30/02,10725,CF,16751
11024,16090310,12/31/02,10725,CF,16751
11025,16090310,3/31/03,10725,CF,16751
11026,16090310,6/30/03,10725,CF,16751
11027,16090310,9/30/03,10725,CF,16751
11028,16090310,12/31/03,10725,CF,16751
11029,16090310,3/31/04,10725,CF,16751
11030,16090310,6/30/04,10725,CF,16751
11031,16119P10,9/30/10,12308,CHTR,126136
11032,16119P10,12/31/10,12308,CHTR,126136
11033,16119P10,3/31/11,12308,CHTR,126136
11034,16119P10,6/30/11,12308,CHTR,126136
11035,16119P10,9/30/11,12308,CHTR,126136
11036,16119P10,12/31/11,12308,CHTR,126136
11037,16119P10,3/31/12,12308,CHTR,126136
11038,16119P10,6/30/12,12308,CHTR,126136
11039,16119P10,9/30/12,12308,CHTR,126136
11040,16119P10,12/31/12,12308,CHTR,126136
11041,16119P10,3/31/13,12308,CHTR,126136
11042,16119P10,6/30/13,12308,CHTR,126136
11043,16119P10,9/30/13,12308,CHTR,126136
11044,16119P10,12/31/13,12308,CHTR,126136
11045,16119P10,3/31/14,12308,CHTR,126136
11046,16119P10,6/30/14,12308,CHTR,126136
11047,16119P10,9/30/14,12308,CHTR,126136
11048,16119P10,12/31/14,12308,CHTR,126136
11049,16119P10,3/31/15,12308,CHTR,126136
11050,16119P10,6/30/15,12308,CHTR,126136
11051,16119P10,9/30/15,12308,CHTR,126136
11052,16119P10,12/31/15,12308,CHTR,126136
11053,16119P10,3/31/16,12308,CHTR,126136
11054,16119P10,6/30/16,12308,CHTR,126136
11055,16119P10,9/30/16,12308,CHTR,126136
11056,16119P10,12/31/16,12308,CHTR,126136
11057,16119P10,3/31/17,12308,CHTR,126136
11058,16119P10,6/30/17,12308,CHTR,126136
11059,16119P10,9/30/17,12308,CHTR,126136
11060,16119P10,12/31/17,12308,CHTR,126136
11061,16119P10,3/31/18,12308,CHTR,126136
11062,16119P10,6/30/18,12308,CHTR,126136
11063,16119P10,9/30/18,12308,CHTR,126136
11064,16119P10,12/31/18,12308,CHTR,126136
11065,16119P10,3/31/19,12308,CHTR,126136
11066,16119P10,6/30/19,12308,CHTR,126136
11067,16119P10,9/30/19,12308,CHTR,126136
11068,16119P10,12/31/19,12308,CHTR,126136
11069,16326710,3/31/66,40715,CHD,2956
11070,16326710,6/30/66,40715,CHD,2956
11071,16326710,9/30/66,40715,CHD,2956
11072,16326710,12/31/66,40715,CHD,2956
11073,16326710,3/31/67,40715,CHD,2956
11074,16326710,6/30/67,40715,CHD,2956
11075,16326710,9/30/67,40715,CHD,2956
11076,16326710,12/31/67,40715,CHD,2956
11077,16326710,3/31/68,40715,CHD,2956
11078,16326710,6/30/68,40715,CHD,2956
11079,16326710,9/30/68,40715,CHD,2956
11080,16326710,12/31/68,40715,CHD,2956
11081,16326710,3/31/69,40715,CHD,2956
11082,16326710,6/30/69,40715,CHD,2956
11083,16326710,9/30/69,40715,CHD,2956
11084,16326710,12/31/69,40715,CHD,2956
11085,16326710,3/31/70,40715,CHD,2956
11086,16326710,6/30/70,40715,CHD,2956
11087,16326710,9/30/70,40715,CHD,2956
11088,16326710,12/31/70,40715,CHD,2956
11089,16326710,3/31/71,40715,CHD,2956
11090,16326710,6/30/71,40715,CHD,2956
11091,16326710,9/30/71,40715,CHD,2956
11092,16326710,12/31/71,40715,CHD,2956
11093,16326710,3/31/72,40715,CHD,2956
11094,16326710,6/30/72,40715,CHD,2956
11095,16326710,9/30/72,40715,CHD,2956
11096,16326710,12/31/72,40715,CHD,2956
11097,16326710,3/31/73,40715,CHD,2956
11098,16326710,6/30/73,40715,CHD,2956
11099,16326710,9/30/73,40715,CHD,2956
11100,16326710,12/31/73,40715,CHD,2956
11101,16326710,3/31/74,40715,CHD,2956
11102,16326710,6/30/74,40715,CHD,2956
11103,16326710,9/30/74,40715,CHD,2956
11104,16326710,12/31/74,40715,CHD,2956
11105,16326710,3/31/75,40715,CHD,2956
11106,16326710,6/30/75,40715,CHD,2956
11107,16326710,9/30/75,40715,CHD,2956
11108,16326710,12/31/75,40715,CHD,2956
11109,16326710,3/31/76,40715,CHD,2956
11110,16326710,6/30/76,40715,CHD,2956
11111,16326710,9/30/76,40715,CHD,2956
11112,16326710,12/31/76,40715,CHD,2956
11113,16326710,3/31/77,40715,CHD,2956
11114,16326710,6/30/77,40715,CHD,2956
11115,16326710,9/30/77,40715,CHD,2956
11116,16326710,12/31/77,40715,CHD,2956
11117,16326710,3/31/78,40715,CHD,2956
11118,16326710,6/30/78,40715,CHD,2956
11119,16326710,9/30/78,40715,CHD,2956
11120,16326710,12/31/78,40715,CHD,2956
11121,16326710,3/31/79,40715,CHD,2956
11122,16326710,6/30/79,40715,CHD,2956
11123,16326710,9/30/79,40715,CHD,2956
11124,16326710,12/31/79,40715,CHD,2956
11125,16326710,3/31/80,40715,CHD,2956
11126,16326710,6/30/80,40715,CHD,2956
11127,16326710,9/30/80,40715,CHD,2956
11128,16326710,12/31/80,40715,CHD,2956
11129,16326710,3/31/81,40715,CHD,2956
11130,16326710,6/30/81,40715,CHD,2956
11131,16326710,9/30/81,40715,CHD,2956
11132,16326710,12/31/81,40715,CHD,2956
11133,16326710,3/31/82,40715,CHD,2956
11134,16326710,6/30/82,40715,CHD,2956
11135,16326710,9/30/82,40715,CHD,2956
11136,16326710,12/31/82,40715,CHD,2956
11137,16326710,3/31/83,40715,CHD,2956
11138,16326710,6/30/83,40715,CHD,2956
11139,16326710,9/30/83,40715,CHD,2956
11140,16326710,12/31/83,40715,CHD,2956
11141,16326710,3/31/84,40715,CHD,2956
11142,16326710,6/30/84,40715,CHD,2956
11143,16326710,9/30/84,40715,CHD,2956
11144,16326710,12/31/84,40715,CHD,2956
11145,16326710,3/31/85,40715,CHD,2956
11146,16326710,6/30/85,40715,CHD,2956
11147,16326710,9/30/85,40715,CHD,2956
11148,16326710,12/31/85,40715,CHD,2956
11149,16326710,3/31/86,40715,CHD,2956
11150,16326710,6/30/86,40715,CHD,2956
11151,16326710,9/30/86,40715,CHD,2956
11152,16326710,12/31/86,40715,CHD,2956
11153,16326710,3/31/87,40715,CHD,2956
11154,16326710,6/30/87,40715,CHD,2956
11155,16326710,9/30/87,40715,CHD,2956
11156,16326710,12/31/87,40715,CHD,2956
11157,16326710,3/31/88,40715,CHD,2956
11158,16326710,6/30/88,40715,CHD,2956
11159,16326710,9/30/88,40715,CHD,2956
11160,16326710,12/31/88,40715,CHD,2956
11161,16326710,3/31/89,40715,CHD,2956
11162,16326710,6/30/89,40715,CHD,2956
11163,16676410,12/31/01,14541,CVX,2991
11164,16676410,3/31/02,14541,CVX,2991
11165,16676410,6/30/02,14541,CVX,2991
11166,16676410,9/30/02,14541,CVX,2991
11167,16676410,12/31/02,14541,CVX,2991
11168,16676410,3/31/03,14541,CVX,2991
11169,16676410,6/30/03,14541,CVX,2991
11170,16676410,9/30/03,14541,CVX,2991
11171,16676410,12/31/03,14541,CVX,2991
11172,16676410,3/31/04,14541,CVX,2991
11173,16676410,6/30/04,14541,CVX,2991
11174,16676410,9/30/04,14541,CVX,2991
11175,16676410,12/31/04,14541,CVX,2991
11176,16676410,3/31/05,14541,CVX,2991
11177,16676410,6/30/05,14541,CVX,2991
11178,16676410,9/30/05,14541,CVX,2991
11179,16676410,12/31/05,14541,CVX,2991
11180,16676410,3/31/06,14541,CVX,2991
11181,16676410,6/30/06,14541,CVX,2991
11182,16676410,9/30/06,14541,CVX,2991
11183,16676410,12/31/06,14541,CVX,2991
11184,16676410,3/31/07,14541,CVX,2991
11185,16676410,6/30/07,14541,CVX,2991
11186,16676410,9/30/07,14541,CVX,2991
11187,16676410,12/31/07,14541,CVX,2991
11188,16676410,3/31/08,14541,CVX,2991
11189,16676410,6/30/08,14541,CVX,2991
11190,16676410,9/30/08,14541,CVX,2991
11191,16676410,12/31/08,14541,CVX,2991
11192,16676410,3/31/09,14541,CVX,2991
11193,16676410,6/30/09,14541,CVX,2991
11194,16676410,9/30/09,14541,CVX,2991
11195,16676410,12/31/09,14541,CVX,2991
11196,16676410,3/31/10,14541,CVX,2991
11197,16676410,6/30/10,14541,CVX,2991
11198,16676410,9/30/10,14541,CVX,2991
11199,16676410,12/31/10,14541,CVX,2991
11200,16676410,3/31/11,14541,CVX,2991
11201,16676410,6/30/11,14541,CVX,2991
11202,16676410,9/30/11,14541,CVX,2991
11203,16676410,12/31/11,14541,CVX,2991
11204,16676410,3/31/12,14541,CVX,2991
11205,16676410,6/30/12,14541,CVX,2991
11206,16676410,9/30/12,14541,CVX,2991
11207,16676410,12/31/12,14541,CVX,2991
11208,16676410,3/31/13,14541,CVX,2991
11209,16676410,6/30/13,14541,CVX,2991
11210,16676410,9/30/13,14541,CVX,2991
11211,16676410,12/31/13,14541,CVX,2991
11212,16676410,3/31/14,14541,CVX,2991
11213,16676410,6/30/14,14541,CVX,2991
11214,16676410,9/30/14,14541,CVX,2991
11215,16676410,12/31/14,14541,CVX,2991
11216,16676410,3/31/15,14541,CVX,2991
11217,16676410,6/30/15,14541,CVX,2991
11218,16676410,9/30/15,14541,CVX,2991
11219,16676410,12/31/15,14541,CVX,2991
11220,16676410,3/31/16,14541,CVX,2991
11221,16676410,6/30/16,14541,CVX,2991
11222,16676410,9/30/16,14541,CVX,2991
11223,16676410,12/31/16,14541,CVX,2991
11224,16676410,3/31/17,14541,CVX,2991
11225,16676410,6/30/17,14541,CVX,2991
11226,16676410,9/30/17,14541,CVX,2991
11227,16676410,12/31/17,14541,CVX,2991
11228,16676410,3/31/18,14541,CVX,2991
11229,16676410,6/30/18,14541,CVX,2991
11230,16676410,9/30/18,14541,CVX,2991
11231,16676410,12/31/18,14541,CVX,2991
11232,16676410,3/31/19,14541,CVX,2991
11233,16676410,6/30/19,14541,CVX,2991
11234,16676410,9/30/19,14541,CVX,2991
11235,16676410,12/31/19,14541,CVX,2991
11236,16965610,3/31/06,91068,CMG,165914
11237,16965610,6/30/06,91068,CMG,165914
11238,16965610,9/30/06,91068,CMG,165914
11239,16965610,12/31/06,91068,CMG,165914
11240,16965610,3/31/07,91068,CMG,165914
11241,16965610,6/30/07,91068,CMG,165914
11242,16965610,9/30/07,91068,CMG,165914
11243,16965610,12/31/07,91068,CMG,165914
11244,16965610,3/31/08,91068,CMG,165914
11245,16965610,6/30/08,91068,CMG,165914
11246,16965610,9/30/08,91068,CMG,165914
11247,16965610,12/31/08,91068,CMG,165914
11248,16965610,3/31/09,91068,CMG,165914
11249,16965610,6/30/09,91068,CMG,165914
11250,16965610,9/30/09,91068,CMG,165914
11251,16965610,12/31/09,91068,CMG,165914
11252,16965610,3/31/10,91068,CMG,165914
11253,16965610,6/30/10,91068,CMG,165914
11254,16965610,9/30/10,91068,CMG,165914
11255,16965610,12/31/10,91068,CMG,165914
11256,16965610,3/31/11,91068,CMG,165914
11257,16965610,6/30/11,91068,CMG,165914
11258,16965610,9/30/11,91068,CMG,165914
11259,16965610,12/31/11,91068,CMG,165914
11260,16965610,3/31/12,91068,CMG,165914
11261,16965610,6/30/12,91068,CMG,165914
11262,16965610,9/30/12,91068,CMG,165914
11263,16965610,12/31/12,91068,CMG,165914
11264,16965610,3/31/13,91068,CMG,165914
11265,16965610,6/30/13,91068,CMG,165914
11266,16965610,9/30/13,91068,CMG,165914
11267,16965610,12/31/13,91068,CMG,165914
11268,16965610,3/31/14,91068,CMG,165914
11269,16965610,6/30/14,91068,CMG,165914
11270,16965610,9/30/14,91068,CMG,165914
11271,16965610,12/31/14,91068,CMG,165914
11272,16965610,3/31/15,91068,CMG,165914
11273,16965610,6/30/15,91068,CMG,165914
11274,16965610,9/30/15,91068,CMG,165914
11275,16965610,12/31/15,91068,CMG,165914
11276,16965610,3/31/16,91068,CMG,165914
11277,16965610,6/30/16,91068,CMG,165914
11278,16965610,9/30/16,91068,CMG,165914
11279,16965610,12/31/16,91068,CMG,165914
11280,16965610,3/31/17,91068,CMG,165914
11281,16965610,6/30/17,91068,CMG,165914
11282,16965610,9/30/17,91068,CMG,165914
11283,16965610,12/31/17,91068,CMG,165914
11284,16965610,3/31/18,91068,CMG,165914
11285,16965610,6/30/18,91068,CMG,165914
11286,16965610,9/30/18,91068,CMG,165914
11287,16965610,12/31/18,91068,CMG,165914
11288,16965610,3/31/19,91068,CMG,165914
11289,16965610,6/30/19,91068,CMG,165914
11290,16965610,9/30/19,91068,CMG,165914
11291,16965610,12/31/19,91068,CMG,165914
11292,17119610,9/30/62,11260,C,3022
11293,17119610,12/31/62,11260,C,3022
11294,17119610,3/31/63,11260,C,3022
11295,17119610,6/30/63,11260,C,3022
11296,17119610,9/30/63,11260,C,3022
11297,17119610,12/31/63,11260,C,3022
11298,17119610,3/31/64,11260,C,3022
11299,17119610,6/30/64,11260,C,3022
11300,17119610,9/30/64,11260,C,3022
11301,17119610,12/31/64,11260,C,3022
11302,17119610,3/31/65,11260,C,3022
11303,17119610,6/30/65,11260,C,3022
11304,17119610,9/30/65,11260,C,3022
11305,17119610,12/31/65,11260,C,3022
11306,17119610,3/31/66,11260,C,3022
11307,17119610,6/30/66,11260,C,3022
11308,17119610,9/30/66,11260,C,3022
11309,17119610,12/31/66,11260,C,3022
11310,17119610,3/31/67,11260,C,3022
11311,17119610,6/30/67,11260,C,3022
11312,17119610,9/30/67,11260,C,3022
11313,17119610,12/31/67,11260,C,3022
11314,17119610,3/31/68,11260,C,3022
11315,17119610,6/30/68,11260,C,3022
11316,17119610,9/30/68,11260,C,3022
11317,17119610,12/31/68,11260,C,3022
11318,17119610,3/31/69,11260,C,3022
11319,17119610,6/30/69,11260,C,3022
11320,17119610,9/30/69,11260,C,3022
11321,17119610,12/31/69,11260,C,3022
11322,17119610,3/31/70,11260,C,3022
11323,17119610,6/30/70,11260,C,3022
11324,17119610,9/30/70,11260,C,3022
11325,17119610,12/31/70,11260,C,3022
11326,17119610,3/31/71,11260,C,3022
11327,17119610,6/30/71,11260,C,3022
11328,17119610,9/30/71,11260,C,3022
11329,17119610,12/31/71,11260,C,3022
11330,17119610,3/31/72,11260,C,3022
11331,17119610,6/30/72,11260,C,3022
11332,17119610,9/30/72,11260,C,3022
11333,17119610,12/31/72,11260,C,3022
11334,17119610,3/31/73,11260,C,3022
11335,17119610,6/30/73,11260,C,3022
11336,17119610,9/30/73,11260,C,3022
11337,17119610,12/31/73,11260,C,3022
11338,17119610,3/31/74,11260,C,3022
11339,17119610,6/30/74,11260,C,3022
11340,17119610,9/30/74,11260,C,3022
11341,17119610,12/31/74,11260,C,3022
11342,17119610,3/31/75,11260,C,3022
11343,17119610,6/30/75,11260,C,3022
11344,17119610,9/30/75,11260,C,3022
11345,17119610,12/31/75,11260,C,3022
11346,17119610,3/31/76,11260,C,3022
11347,17119610,6/30/76,11260,C,3022
11348,17119610,9/30/76,11260,C,3022
11349,17119610,12/31/76,11260,C,3022
11350,17119610,3/31/77,11260,C,3022
11351,17119610,6/30/77,11260,C,3022
11352,17119610,9/30/77,11260,C,3022
11353,17119610,12/31/77,11260,C,3022
11354,17119610,3/31/78,11260,C,3022
11355,17119610,6/30/78,11260,C,3022
11356,17119610,9/30/78,11260,C,3022
11357,17119610,12/31/78,11260,C,3022
11358,17119610,3/31/79,11260,C,3022
11359,17119610,6/30/79,11260,C,3022
11360,17119610,9/30/79,11260,C,3022
11361,17119610,12/31/79,11260,C,3022
11362,17119610,3/31/80,11260,C,3022
11363,17119610,6/30/80,11260,C,3022
11364,17119610,9/30/80,11260,C,3022
11365,17119610,12/31/80,11260,C,3022
11366,17119610,3/31/81,11260,C,3022
11367,17119610,6/30/81,11260,C,3022
11368,17119610,9/30/81,11260,C,3022
11369,17119610,12/31/81,11260,C,3022
11370,17119610,3/31/82,11260,C,3022
11371,17119610,6/30/82,11260,C,3022
11372,17119610,9/30/82,11260,C,3022
11373,17119610,12/31/82,11260,C,3022
11374,17119610,3/31/83,11260,C,3022
11375,17119610,6/30/83,11260,C,3022
11376,17119610,9/30/83,11260,C,3022
11377,17119610,12/31/83,11260,C,3022
11378,17119610,3/31/84,11260,C,3022
11379,17119610,6/30/84,11260,C,3022
11380,17119610,9/30/84,11260,C,3022
11381,17119610,12/31/84,11260,C,3022
11382,17119610,3/31/85,11260,C,3022
11383,17119610,6/30/85,11260,C,3022
11384,17119610,9/30/85,11260,C,3022
11385,17119610,12/31/85,11260,C,3022
11386,17119610,3/31/86,11260,C,3022
11387,17119610,6/30/86,11260,C,3022
11388,17119610,9/30/86,11260,C,3022
11389,17119610,12/31/86,11260,C,3022
11390,17119610,3/31/87,11260,C,3022
11391,17119610,6/30/87,11260,C,3022
11392,17119610,9/30/87,11260,C,3022
11393,17119610,12/31/87,11260,C,3022
11394,17119610,3/31/88,11260,C,3022
11395,17119610,6/30/88,11260,C,3022
11396,17119610,9/30/88,11260,C,3022
11397,17119610,12/31/88,11260,C,3022
11398,17119610,3/31/89,11260,C,3022
11399,17119610,6/30/89,11260,C,3022
11400,17119610,9/30/89,11260,C,3022
11401,17119610,12/31/89,11260,C,3022
11402,17119610,3/31/90,11260,C,3022
11403,17119610,6/30/90,11260,C,3022
11404,17119610,9/30/90,11260,C,3022
11405,17119610,12/31/90,11260,C,3022
11406,17119610,3/31/91,11260,C,3022
11407,17119610,6/30/91,11260,C,3022
11408,17119610,9/30/91,11260,C,3022
11409,17119610,12/31/91,11260,C,3022
11410,17119610,3/31/92,11260,C,3022
11411,17119610,6/30/92,11260,C,3022
11412,17119610,9/30/92,11260,C,3022
11413,17119610,12/31/92,11260,C,3022
11414,17119610,3/31/93,11260,C,3022
11415,17119610,6/30/93,11260,C,3022
11416,17119610,9/30/93,11260,C,3022
11417,17119610,12/31/93,11260,C,3022
11418,17119610,3/31/94,11260,C,3022
11419,17119610,6/30/94,11260,C,3022
11420,17119610,9/30/94,11260,C,3022
11421,17119610,12/31/94,11260,C,3022
11422,17119610,3/31/95,11260,C,3022
11423,17119610,6/30/95,11260,C,3022
11424,17119610,9/30/95,11260,C,3022
11425,17119610,12/31/95,11260,C,3022
11426,17119610,3/31/96,11260,C,3022
11427,17119610,6/30/96,11260,C,3022
11428,17119610,9/30/96,11260,C,3022
11429,17119610,12/31/96,11260,C,3022
11430,17119610,3/31/97,11260,C,3022
11431,17119610,6/30/97,11260,C,3022
11432,17119610,9/30/97,11260,C,3022
11433,17119610,12/31/97,11260,C,3022
11434,17119610,3/31/98,11260,C,3022
11435,17119610,6/30/98,11260,C,3022
11436,17119610,9/30/98,11260,C,3022
11437,17123210,3/31/84,59192,CB,3024
11438,17123210,6/30/84,59192,CB,3024
11439,17123210,9/30/84,59192,CB,3024
11440,17123210,12/31/84,59192,CB,3024
11441,17123210,3/31/85,59192,CB,3024
11442,17123210,6/30/85,59192,CB,3024
11443,17123210,9/30/85,59192,CB,3024
11444,17123210,12/31/85,59192,CB,3024
11445,17123210,3/31/86,59192,CB,3024
11446,17123210,6/30/86,59192,CB,3024
11447,17123210,9/30/86,59192,CB,3024
11448,17123210,12/31/86,59192,CB,3024
11449,17123210,3/31/87,59192,CB,3024
11450,17123210,6/30/87,59192,CB,3024
11451,17123210,9/30/87,59192,CB,3024
11452,17123210,12/31/87,59192,CB,3024
11453,17123210,3/31/88,59192,CB,3024
11454,17123210,6/30/88,59192,CB,3024
11455,17123210,9/30/88,59192,CB,3024
11456,17123210,12/31/88,59192,CB,3024
11457,17123210,3/31/89,59192,CB,3024
11458,17123210,6/30/89,59192,CB,3024
11459,17123210,9/30/89,59192,CB,3024
11460,17123210,12/31/89,59192,CB,3024
11461,17123210,3/31/90,59192,CB,3024
