PERMNO,date,RETX
59459,11/22/1994,-0.029674
59459,11/23/1994,-0.009174
59459,11/25/1994,0.009259
59459,11/28/1994,0.000000
59459,11/29/1994,0.030581
59459,11/30/1994,-0.020772
59459,12/01/1994,0.000000
59459,12/02/1994,0.009091
59459,12/05/1994,0.006006
59459,12/06/1994,0.008955
59459,12/07/1994,-0.002959
59459,12/08/1994,-0.014837
59459,12/09/1994,0.003012
59459,12/12/1994,0.006006
59459,12/13/1994,0.002985
59459,12/14/1994,0.032738
59459,12/15/1994,0.028818
59459,12/16/1994,-0.019608
59459,12/19/1994,0.017143
59459,12/20/1994,0.000000
59459,12/21/1994,0.005618
59459,12/22/1994,0.005587
59459,12/23/1994,0.002778
59459,12/27/1994,-0.005540
59459,12/28/1994,-0.008357
59459,12/29/1994,0.000000
59459,12/30/1994,0.005618
59459,01/03/1995,-0.011173
59459,01/04/1995,0.000000
59459,01/05/1995,-0.005650
59459,01/06/1995,-0.008523
59459,01/09/1995,0.011461
59459,01/10/1995,0.000000
59459,01/11/1995,0.008499
59459,01/12/1995,0.005618
59459,01/13/1995,0.000000
59459,01/16/1995,0.022346
59459,01/17/1995,0.013661
59459,01/18/1995,0.005391
59459,01/19/1995,-0.010724
59459,01/20/1995,-0.013550
59459,01/23/1995,0.000000
59459,01/24/1995,-0.010989
59459,01/25/1995,0.016667
59459,01/26/1995,0.005464
59459,01/27/1995,0.016304
59459,01/30/1995,0.000000
59459,01/31/1995,0.026738
59459,02/01/1995,0.000000
59459,02/02/1995,-0.013021
59459,02/03/1995,0.018470
59459,02/06/1995,-0.005181
59459,02/07/1995,-0.002604
59459,02/08/1995,0.000000
59459,02/09/1995,0.002611
59459,02/10/1995,-0.005208
59459,02/13/1995,-0.002618
59459,02/14/1995,0.005249
59459,02/15/1995,0.010444
59459,02/16/1995,0.002584
59459,02/17/1995,-0.012887
59459,02/21/1995,0.005222
59459,02/22/1995,-0.015584
59459,02/23/1995,0.029024
59459,02/24/1995,0.015385
59459,02/27/1995,-0.030303
59459,02/28/1995,0.013021
59459,03/01/1995,0.025707
59459,03/02/1995,0.012531
59459,03/03/1995,0.000000
59459,03/06/1995,-0.004950
59459,03/07/1995,-0.027363
59459,03/08/1995,-0.002558
59459,03/09/1995,0.015385
59459,03/10/1995,0.020202
59459,03/13/1995,0.002475
59459,03/14/1995,0.000000
59459,03/15/1995,-0.004938
59459,03/16/1995,-0.004963
59459,03/17/1995,0.012469
59459,03/20/1995,0.000000
59459,03/21/1995,-0.014778
59459,03/22/1995,-0.005000
59459,03/23/1995,0.002513
59459,03/24/1995,0.015038
59459,03/27/1995,-0.012346
59459,03/28/1995,0.002500
59459,03/29/1995,0.000000
59459,03/30/1995,0.007481
59459,03/31/1995,-0.009901
59459,04/03/1995,0.000000
59459,04/04/1995,0.002500
59459,04/05/1995,0.004988
59459,04/06/1995,-0.012407
59459,04/07/1995,0.010050
59459,04/10/1995,0.007463
59459,04/11/1995,-0.012346
59459,04/12/1995,0.002500
59459,04/13/1995,0.027431
59459,04/17/1995,-0.024272
59459,04/18/1995,0.000000
59459,04/19/1995,0.007463
59459,04/20/1995,-0.004938
59459,04/21/1995,-0.002481
59459,04/24/1995,-0.012438
59459,04/25/1995,-0.015113
59459,04/26/1995,0.005115
59459,04/27/1995,-0.020356
59459,04/28/1995,-0.002597
59459,05/01/1995,0.002604
59459,05/02/1995,0.012987
59459,05/03/1995,0.012821
59459,05/04/1995,-0.007595
59459,05/05/1995,-0.012755
59459,05/08/1995,0.010336
59459,05/09/1995,-0.010230
59459,05/10/1995,0.020672
59459,05/11/1995,0.012658
59459,05/12/1995,0.002500
59459,05/15/1995,0.007481
59459,05/16/1995,-0.002475
59459,05/17/1995,-0.012407
59459,05/18/1995,-0.012563
59459,05/19/1995,-0.007634
59459,05/22/1995,0.010256
59459,05/23/1995,-0.007614
59459,05/24/1995,0.015345
59459,05/25/1995,-0.005038
59459,05/26/1995,0.002532
59459,05/30/1995,0.007576
59459,05/31/1995,0.020050
59459,06/01/1995,-0.007371
59459,06/02/1995,0.012376
59459,06/05/1995,-0.002445
59459,06/06/1995,-0.014706
59459,06/07/1995,-0.004975
59459,06/08/1995,0.000000
59459,06/09/1995,-0.015000
59459,06/12/1995,-0.017766
59459,06/13/1995,0.023256
59459,06/14/1995,-0.002525
59459,06/15/1995,-0.007595
59459,06/16/1995,0.005102
59459,06/19/1995,0.017766
59459,06/20/1995,0.004988
59459,06/21/1995,-0.007444
59459,06/22/1995,0.010000
59459,06/23/1995,-0.014851
59459,06/26/1995,-0.005025
59459,06/27/1995,0.002525
59459,06/28/1995,-0.005038
59459,06/29/1995,-0.017722
59459,06/30/1995,0.015464
59459,07/03/1995,-0.007614
59459,07/05/1995,0.002558
59459,07/06/1995,0.000000
59459,07/07/1995,0.000000
59459,07/10/1995,-0.005102
59459,07/11/1995,-0.002564
59459,07/12/1995,-0.012853
59459,07/13/1995,0.020833
59459,07/14/1995,-0.005102
59459,07/17/1995,0.002564
59459,07/18/1995,0.000000
59459,07/19/1995,-0.020460
59459,07/20/1995,-0.005222
59459,07/21/1995,-0.026247
59459,07/24/1995,0.035040
59459,07/25/1995,0.020833
59459,07/26/1995,0.005102
59459,07/27/1995,-0.010152
59459,07/28/1995,0.002564
59459,07/31/1995,-0.002558
59459,08/01/1995,0.007692
59459,08/02/1995,0.007634
59459,08/03/1995,-0.007576
59459,08/04/1995,0.000000
59459,08/07/1995,0.002545
59459,08/08/1995,-0.007614
59459,08/09/1995,0.000000
59459,08/10/1995,0.002558
59459,08/11/1995,0.002551
59459,08/14/1995,0.000000
59459,08/15/1995,0.000000
59459,08/16/1995,0.000000
59459,08/17/1995,-0.005089
59459,08/18/1995,0.012788
59459,08/21/1995,0.005051
59459,08/22/1995,0.002513
59459,08/23/1995,-0.005013
59459,08/24/1995,-0.002519
59459,08/25/1995,0.025253
59459,08/28/1995,0.009852
59459,08/29/1995,0.012195
59459,08/30/1995,0.031325
59459,08/31/1995,0.014019
59459,09/01/1995,0.000000
59459,09/05/1995,-0.009217
59459,09/06/1995,0.011628
59459,09/07/1995,-0.006897
59459,09/08/1995,0.000000
59459,09/11/1995,0.013889
59459,09/12/1995,0.000000
59459,09/13/1995,0.013699
59459,09/14/1995,0.004505
59459,09/15/1995,-0.013453
59459,09/18/1995,0.006818
59459,09/19/1995,0.004515
59459,09/20/1995,-0.002247
59459,09/21/1995,-0.020270
59459,09/22/1995,-0.004598
59459,09/25/1995,0.002309
59459,09/26/1995,0.009217
59459,09/27/1995,0.015982
59459,09/28/1995,0.033708
59459,09/29/1995,0.015217
59459,10/02/1995,-0.002141
59459,10/03/1995,0.017167
59459,10/04/1995,-0.018987
59459,10/05/1995,-0.004301
59459,10/06/1995,0.006479
59459,10/09/1995,-0.017167
59459,10/10/1995,-0.006550
59459,10/11/1995,0.004396
59459,10/12/1995,0.004376
59459,10/13/1995,0.008715
59459,10/16/1995,-0.002160
59459,10/17/1995,0.004329
59459,10/18/1995,-0.002155
59459,10/19/1995,-0.006479
59459,10/20/1995,-0.013043
59459,10/23/1995,-0.011013
59459,10/24/1995,-0.069042
59459,10/25/1995,-0.043062
59459,10/26/1995,0.015000
59459,10/27/1995,0.012315
59459,10/30/1995,0.009732
59459,10/31/1995,-0.021687
59459,11/01/1995,0.019704
59459,11/02/1995,-0.007246
59459,11/03/1995,0.014599
59459,11/06/1995,0.007194
59459,11/07/1995,0.004762
59459,11/08/1995,0.016588
59459,11/09/1995,0.004662
59459,11/10/1995,0.004640
59459,11/13/1995,0.000000
59459,11/14/1995,0.000000
59459,11/15/1995,0.009238
59459,11/16/1995,-0.016018
59459,11/17/1995,0.009302
59459,11/20/1995,-0.004608
59459,11/21/1995,0.013889
59459,11/22/1995,-0.011416
59459,11/24/1995,0.009238
59459,11/27/1995,0.002288
59459,11/28/1995,0.009132
59459,11/29/1995,0.015837
59459,11/30/1995,-0.002227
59459,12/01/1995,0.022321
59459,12/04/1995,0.006550
59459,12/05/1995,-0.004338
59459,12/06/1995,-0.010893
59459,12/07/1995,-0.013216
59459,12/08/1995,-0.011161
59459,12/11/1995,0.011287
59459,12/12/1995,0.031250
59459,12/13/1995,-0.004329
59459,12/14/1995,0.000000
59459,12/15/1995,0.000000
59459,12/18/1995,-0.002174
59459,12/19/1995,-0.019608
59459,12/20/1995,0.004444
59459,12/21/1995,-0.022124
59459,12/22/1995,0.020362
59459,12/26/1995,0.000000
59459,12/27/1995,-0.004435
59459,12/28/1995,-0.013363
59459,12/29/1995,0.004515
59459,01/02/1996,0.015730
59459,01/03/1996,0.013274
59459,01/04/1996,0.013100
59459,01/05/1996,0.002155
59459,01/08/1996,0.004301
59459,01/09/1996,-0.008565
59459,01/10/1996,-0.010799
59459,01/11/1996,-0.010917
59459,01/12/1996,-0.015453
59459,01/15/1996,0.000000
59459,01/16/1996,0.033632
59459,01/17/1996,-0.010846
59459,01/18/1996,0.015351
59459,01/19/1996,-0.004320
59459,01/22/1996,-0.006508
59459,01/23/1996,-0.002183
59459,01/24/1996,0.008753
59459,01/25/1996,0.002169
59459,01/26/1996,0.006494
59459,01/29/1996,0.002151
59459,01/30/1996,-0.027897
59459,01/31/1996,0.006623
59459,02/01/1996,0.002193
59459,02/02/1996,-0.006565
59459,02/05/1996,0.006608
59459,02/06/1996,0.015317
59459,02/07/1996,-0.017241
59459,02/08/1996,0.030702
59459,02/09/1996,-0.012766
59459,02/12/1996,0.008621
59459,02/13/1996,0.002137
59459,02/14/1996,0.000000
59459,02/15/1996,0.023454
59459,02/16/1996,0.000000
59459,02/20/1996,-0.027083
59459,02/21/1996,0.008565
59459,02/22/1996,0.000000
59459,02/23/1996,-0.014862
59459,02/26/1996,-0.012931
59459,02/27/1996,-0.008734
59459,02/28/1996,0.004405
59459,02/29/1996,-0.006579
59459,03/01/1996,0.024283
59459,03/04/1996,0.010776
59459,03/05/1996,-0.008529
59459,03/06/1996,-0.008602
59459,03/07/1996,0.002169
59459,03/08/1996,-0.062771
59459,03/11/1996,0.016166
59459,03/12/1996,-0.002273
59459,03/13/1996,-0.013667
59459,03/14/1996,0.009238
59459,03/15/1996,-0.011442
59459,03/18/1996,0.039352
59459,03/19/1996,-0.015590
59459,03/20/1996,0.002262
59459,03/21/1996,0.000000
59459,03/22/1996,0.011287
59459,03/25/1996,0.004464
59459,03/26/1996,0.008889
59459,03/27/1996,-0.011013
59459,03/28/1996,-0.008909
59459,03/29/1996,-0.002247
59459,04/01/1996,-0.031532
59459,04/02/1996,0.020930
59459,04/03/1996,0.006834
59459,04/04/1996,0.015837
59459,04/08/1996,-0.004454
59459,04/09/1996,-0.013423
59459,04/10/1996,-0.006803
59459,04/11/1996,-0.029680
59459,04/12/1996,0.009412
59459,04/15/1996,0.004662
59459,04/16/1996,0.002320
59459,04/17/1996,0.000000
59459,04/18/1996,-0.006944
59459,04/19/1996,0.004662
59459,04/22/1996,0.018561
59459,04/23/1996,0.006834
59459,04/24/1996,-0.002262
59459,04/25/1996,0.004535
59459,04/26/1996,-0.011287
59459,04/29/1996,-0.013699
59459,04/30/1996,-0.016204
59459,05/01/1996,-0.002353
59459,05/02/1996,-0.023585
59459,05/03/1996,-0.004831
59459,05/06/1996,0.002427
59459,05/07/1996,-0.014528
59459,05/08/1996,0.024570
59459,05/09/1996,-0.002398
59459,05/10/1996,0.004808
59459,05/13/1996,0.007177
59459,05/14/1996,0.002375
59459,05/15/1996,-0.002370
59459,05/16/1996,-0.007126
59459,05/17/1996,-0.002392
59459,05/20/1996,0.000000
59459,05/21/1996,-0.007194
59459,05/22/1996,0.024155
59459,05/23/1996,-0.004717
59459,05/24/1996,0.016588
59459,05/28/1996,0.002331
59459,05/29/1996,-0.009302
59459,05/30/1996,0.004695
59459,05/31/1996,-0.011682
59459,06/03/1996,0.004728
59459,06/04/1996,-0.002353
59459,06/05/1996,0.009434
59459,06/06/1996,-0.011682
59459,06/07/1996,-0.007092
59459,06/10/1996,-0.007143
59459,06/11/1996,0.014388
59459,06/12/1996,-0.004728
59459,06/13/1996,0.000000
59459,06/14/1996,0.000000
59459,06/17/1996,0.004751
59459,06/18/1996,0.002364
59459,06/19/1996,-0.004717
59459,06/20/1996,-0.011848
59459,06/21/1996,0.004796
59459,06/24/1996,0.009547
59459,06/25/1996,0.011820
59459,06/26/1996,-0.004673
59459,06/27/1996,-0.002347
59459,06/28/1996,0.007059
59459,07/01/1996,0.007009
59459,07/02/1996,0.013921
59459,07/03/1996,0.002288
59459,07/05/1996,-0.022831
59459,07/08/1996,-0.004673
59459,07/09/1996,0.007042
59459,07/10/1996,0.002331
59459,07/11/1996,-0.002326
59459,07/12/1996,0.009324
59459,07/15/1996,-0.006928
59459,07/16/1996,0.002326
59459,07/17/1996,0.006961
59459,07/18/1996,0.006912
59459,07/19/1996,-0.006865
59459,07/22/1996,-0.006912
59459,07/23/1996,-0.002320
59459,07/24/1996,-0.004651
59459,07/25/1996,-0.004673
59459,07/26/1996,0.004695
59459,07/29/1996,-0.028037
59459,07/30/1996,-0.012019
59459,07/31/1996,0.007299
59459,08/01/1996,-0.004831
59459,08/02/1996,0.004854
59459,08/05/1996,-0.007246
59459,08/06/1996,0.007299
59459,08/07/1996,0.004831
59459,08/08/1996,0.002404
59459,08/09/1996,-0.002398
59459,08/12/1996,-0.002404
59459,08/13/1996,-0.007229
59459,08/14/1996,0.004854
59459,08/15/1996,0.002415
59459,08/16/1996,0.009639
59459,08/19/1996,-0.002387
59459,08/20/1996,-0.002392
59459,08/21/1996,0.002398
59459,08/22/1996,-0.002392
59459,08/23/1996,-0.002398
59459,08/26/1996,-0.002404
59459,08/27/1996,0.012048
59459,08/28/1996,-0.007143
59459,08/29/1996,-0.004796
59459,08/30/1996,-0.002410
59459,09/03/1996,-0.007246
59459,09/04/1996,-0.009732
59459,09/05/1996,-0.004914
59459,09/06/1996,0.009877
59459,09/09/1996,0.024450
59459,09/10/1996,-0.009547
59459,09/11/1996,0.002410
59459,09/12/1996,0.019231
59459,09/13/1996,0.016509
59459,09/16/1996,0.004640
59459,09/17/1996,0.009238
59459,09/18/1996,-0.002288
59459,09/19/1996,0.000000
59459,09/20/1996,0.002294
59459,09/23/1996,0.004577
59459,09/24/1996,0.004556
59459,09/25/1996,0.002268
59459,09/26/1996,0.002262
59459,09/27/1996,-0.004515
59459,09/30/1996,0.006803
59459,10/01/1996,-0.004505
59459,10/02/1996,0.002262
59459,10/03/1996,0.000000
59459,10/04/1996,0.020316
59459,10/07/1996,0.004425
59459,10/08/1996,-0.002203
59459,10/09/1996,-0.002208
59459,10/10/1996,0.004425
59459,10/11/1996,0.004405
59459,10/14/1996,-0.004386
59459,10/15/1996,-0.004405
59459,10/16/1996,-0.008850
59459,10/17/1996,0.004464
59459,10/18/1996,0.006667
59459,10/21/1996,0.004415
59459,10/22/1996,-0.019780
59459,10/23/1996,-0.013453
59459,10/24/1996,0.002273
59459,10/25/1996,-0.004535
59459,10/28/1996,-0.002278
59459,10/29/1996,0.000000
59459,10/30/1996,-0.013699
59459,10/31/1996,0.006944
59459,11/01/1996,-0.006897
59459,11/04/1996,0.000000
59459,11/05/1996,0.013889
59459,11/06/1996,0.004566
59459,11/07/1996,0.000000
59459,11/08/1996,0.000000
59459,11/11/1996,-0.002273
59459,11/12/1996,-0.002278
59459,11/13/1996,0.000000
59459,11/14/1996,0.009132
59459,11/15/1996,0.004525
59459,11/18/1996,0.006757
59459,11/19/1996,0.000000
59459,11/20/1996,-0.006711
59459,11/21/1996,0.004505
59459,11/22/1996,0.008969
59459,11/25/1996,0.008889
59459,11/26/1996,0.033040
59459,11/27/1996,0.012793
59459,11/29/1996,-0.008421
59459,12/02/1996,-0.002123
59459,12/03/1996,0.006383
59459,12/04/1996,-0.012685
59459,12/05/1996,0.006424
59459,12/06/1996,-0.006383
59459,12/09/1996,0.004283
59459,12/10/1996,0.008529
59459,12/11/1996,-0.002114
59459,12/12/1996,-0.008475
59459,12/13/1996,-0.004274
59459,12/16/1996,-0.012876
59459,12/17/1996,0.010870
59459,12/18/1996,-0.012903
59459,12/19/1996,0.032680
59459,12/20/1996,-0.004219
59459,12/23/1996,0.002119
59459,12/24/1996,0.004228
59459,12/26/1996,0.000000
59459,12/27/1996,0.004211
59459,12/30/1996,-0.006289
59459,12/31/1996,-0.010549
59459,01/02/1997,-0.004264
59459,01/03/1997,-0.004283
59459,01/06/1997,-0.004301
59459,01/07/1997,0.002160
59459,01/08/1997,0.004310
59459,01/09/1997,0.004292
59459,01/10/1997,-0.002137
59459,01/13/1997,0.004283
59459,01/14/1997,0.014925
59459,01/15/1997,0.004202
59459,01/16/1997,0.016736
59459,01/17/1997,0.010288
59459,01/20/1997,-0.004073
59459,01/21/1997,0.026585
59459,01/22/1997,-0.007968
59459,01/23/1997,0.016064
59459,01/24/1997,0.005929
59459,01/27/1997,-0.015717
59459,01/28/1997,-0.013972
59459,01/29/1997,-0.008097
59459,01/30/1997,-0.004082
59459,01/31/1997,0.024590
59459,02/03/1997,0.008000
59459,02/04/1997,0.001984
59459,02/05/1997,-0.001980
59459,02/06/1997,0.007937
59459,02/07/1997,0.059055
59459,02/10/1997,0.037175
59459,02/11/1997,0.007168
59459,02/12/1997,-0.012456
59459,02/13/1997,0.016216
59459,02/14/1997,-0.005319
59459,02/18/1997,0.003565
59459,02/19/1997,0.012433
59459,02/20/1997,-0.003509
59459,02/21/1997,-0.007042
59459,02/24/1997,-0.012411
59459,02/25/1997,0.001795
59459,02/26/1997,-0.008961
59459,02/27/1997,0.001808
59459,02/28/1997,-0.025271
59459,03/03/1997,0.016667
59459,03/04/1997,-0.007286
59459,03/05/1997,0.005505
59459,03/06/1997,0.010949
59459,03/07/1997,0.014440
59459,03/10/1997,0.010676
59459,03/11/1997,0.005282
59459,03/12/1997,0.003503
59459,03/13/1997,-0.022688
59459,03/14/1997,-0.007143
59459,03/17/1997,0.007194
59459,03/18/1997,-0.008929
59459,03/19/1997,-0.005405
59459,03/20/1997,-0.016304
59459,03/21/1997,0.022099
59459,03/24/1997,0.005405
59459,03/25/1997,-0.008961
59459,03/26/1997,-0.012658
59459,03/27/1997,-0.018315
59459,03/31/1997,-0.031716
59459,04/01/1997,0.009634
59459,04/02/1997,-0.009542
59459,04/03/1997,-0.007707
59459,04/04/1997,-0.003883
59459,04/07/1997,0.019493
59459,04/08/1997,0.015296
59459,04/09/1997,-0.015066
59459,04/10/1997,0.022945
59459,04/11/1997,-0.016822
59459,04/14/1997,-0.007605
59459,04/15/1997,0.011494
59459,04/16/1997,0.000000
59459,04/17/1997,0.003788
59459,04/18/1997,-0.003774
59459,04/21/1997,-0.017045
59459,04/22/1997,0.005780
59459,04/23/1997,-0.005747
59459,04/24/1997,-0.003854
59459,04/25/1997,0.005803
59459,04/28/1997,0.003846
59459,04/29/1997,0.030651
59459,04/30/1997,-0.003717
59459,05/01/1997,-0.013060
59459,05/02/1997,0.018904
59459,05/05/1997,0.038961
59459,05/06/1997,0.010714
59459,05/07/1997,0.014134
59459,05/08/1997,0.005226
59459,05/09/1997,0.020797
59459,05/12/1997,0.008489
59459,05/13/1997,-0.018519
59459,05/14/1997,0.003431
59459,05/15/1997,-0.005128
59459,05/16/1997,0.005155
59459,05/19/1997,0.006838
59459,05/20/1997,-0.023769
59459,05/21/1997,-0.015652
59459,05/22/1997,-0.015901
59459,05/23/1997,0.012567
59459,05/27/1997,-0.008865
59459,05/28/1997,0.023256
59459,05/29/1997,-0.005245
59459,05/30/1997,0.007030
59459,06/02/1997,0.017452
59459,06/03/1997,0.012007
59459,06/04/1997,0.001695
59459,06/05/1997,0.006768
59459,06/06/1997,0.013445
59459,06/09/1997,0.019900
59459,06/10/1997,0.001626
59459,06/11/1997,-0.004870
59459,06/12/1997,0.037520
59459,06/13/1997,0.000000
59459,06/16/1997,0.007862
59459,06/17/1997,-0.015601
59459,06/18/1997,0.000000
59459,06/19/1997,0.007924
59459,06/20/1997,-0.001572
59459,06/23/1997,-0.017323
59459,06/24/1997,0.007212
59459,06/25/1997,-0.008751
59459,06/26/1997,-0.020867
59459,06/27/1997,0.014754
59459,06/30/1997,-0.014540
59459,07/01/1997,0.004918
59459,07/02/1997,0.029364
59459,07/03/1997,0.020602
59459,07/07/1997,0.013975
59459,07/08/1997,0.000766
59459,07/09/1997,-0.013007
59459,07/10/1997,0.001550
59459,07/11/1997,-0.000774
59459,07/14/1997,-0.006197
59459,07/15/1997,0.000779
59459,07/16/1997,-0.003894
59459,07/17/1997,-0.006255
59459,07/18/1997,-0.012589
59459,07/21/1997,0.013546
59459,07/22/1997,0.009434
59459,07/23/1997,0.006231
59459,07/24/1997,0.012384
59459,07/25/1997,-0.003058
59459,07/28/1997,0.003834
59459,07/29/1997,-0.012987
59459,07/30/1997,-0.012384
59459,07/31/1997,-0.016458
59459,08/01/1997,-0.008765
59459,08/04/1997,-0.005627
59459,08/05/1997,-0.002425
59459,08/06/1997,-0.002431
59459,08/07/1997,-0.009748
59459,08/08/1997,-0.022970
59459,08/11/1997,0.011755
59459,08/12/1997,0.000000
59459,08/13/1997,0.003320
59459,08/14/1997,-0.004136
59459,08/15/1997,-0.007475
59459,08/18/1997,-0.004184
59459,08/19/1997,0.018487
59459,08/20/1997,0.014026
59459,08/21/1997,-0.013832
59459,08/22/1997,-0.000825
59459,08/25/1997,-0.009083
59459,08/26/1997,-0.025000
59459,08/27/1997,0.006838
59459,08/28/1997,-0.004244
59459,08/29/1997,0.000853
59459,09/02/1997,0.022147
59459,09/03/1997,0.008333
59459,09/04/1997,0.000000
59459,09/05/1997,0.011570
59459,09/08/1997,0.008170
59459,09/09/1997,-0.002431
59459,09/10/1997,-0.002437
59459,09/11/1997,-0.007329
59459,09/12/1997,0.014766
59459,09/15/1997,-0.005659
59459,09/16/1997,0.051220
59459,09/17/1997,-0.012374
59459,09/18/1997,0.003915
59459,09/19/1997,-0.008580
59459,09/22/1997,0.014162
59459,09/23/1997,-0.005431
59459,09/24/1997,-0.007020
59459,09/25/1997,0.003928
59459,09/26/1997,0.001565
59459,09/29/1997,0.011719
59459,09/30/1997,0.007722
59459,10/01/1997,0.005364
59459,10/02/1997,0.006860
59459,10/03/1997,0.009084
59459,10/06/1997,0.009752
59459,10/07/1997,0.009658
59459,10/08/1997,-0.011038
59459,10/09/1997,0.001488
59459,10/10/1997,-0.006686
59459,10/13/1997,-0.011967
59459,10/14/1997,0.001514
59459,10/15/1997,0.009826
59459,10/16/1997,-0.001497
59459,10/17/1997,0.001499
59459,10/20/1997,-0.003743
59459,10/21/1997,0.025545
59459,10/22/1997,-0.010989
59459,10/23/1997,-0.022222
59459,10/24/1997,0.004545
59459,10/27/1997,-0.028658
59459,10/28/1997,0.010870
59459,10/29/1997,-0.005376
59459,10/30/1997,-0.022394
59459,10/31/1997,0.010269
59459,11/03/1997,0.002346
59459,11/04/1997,0.003120
59459,11/05/1997,0.001555
59459,11/06/1997,0.001553
59459,11/07/1997,0.000000
59459,11/10/1997,0.006977
59459,11/11/1997,0.008468
59459,11/12/1997,-0.012214
59459,11/13/1997,-0.015456
59459,11/14/1997,-0.001570
59459,11/17/1997,0.004717
59459,11/18/1997,-0.001565
59459,11/19/1997,0.011755
59459,11/20/1997,0.012393
59459,11/21/1997,-0.002295
59459,11/24/1997,-0.019939
59459,11/25/1997,0.012520
59459,11/26/1997,-0.010819
59459,11/28/1997,0.000000
59459,12/01/1997,0.031250
59459,12/02/1997,-0.003030
59459,12/03/1997,0.003799
59459,12/04/1997,-0.004542
59459,12/05/1997,0.019011
59459,12/08/1997,0.002239
59459,12/09/1997,-0.007446
59459,12/10/1997,0.011253
59459,12/11/1997,-0.004451
59459,12/12/1997,-0.011177
59459,12/15/1997,0.000754
59459,12/16/1997,0.003012
59459,12/17/1997,-0.017267
59459,12/18/1997,0.017571
59459,12/19/1997,0.002252
59459,12/22/1997,0.000000
59459,12/23/1997,-0.013483
59459,12/24/1997,-0.005315
59459,12/26/1997,-0.007634
59459,12/29/1997,0.003077
59459,12/30/1997,0.008436
59459,12/31/1997,-0.001521
59459,01/02/1998,0.000000
59459,01/05/1998,0.012186
59459,01/06/1998,-0.015801
59459,01/07/1998,-0.003823
59459,01/08/1998,-0.021489
59459,01/09/1998,-0.050196
59459,01/12/1998,0.024773
59459,01/13/1998,0.008864
59459,01/14/1998,-0.003994
59459,01/15/1998,0.000802
59459,01/16/1998,0.001603
59459,01/20/1998,0.089600
59459,01/21/1998,-0.006608
59459,01/22/1998,0.025868
59459,01/23/1998,0.012968
59459,01/26/1998,-0.006401
59459,01/27/1998,-0.007158
59459,01/28/1998,0.002884
59459,01/29/1998,-0.003595
59459,01/30/1998,0.004690
59459,02/02/1998,-0.000359
59459,02/03/1998,0.010776
59459,02/04/1998,-0.009240
59459,02/05/1998,0.008608
59459,02/06/1998,0.001422
59459,02/09/1998,0.000000
59459,02/10/1998,-0.006392
59459,02/11/1998,0.001430
59459,02/12/1998,-0.012134
59459,02/13/1998,0.005780
59459,02/17/1998,0.013649
59459,02/18/1998,-0.000709
59459,02/19/1998,-0.011348
59459,02/20/1998,0.016499
59459,02/23/1998,-0.009174
59459,02/24/1998,-0.006410
59459,02/25/1998,0.002151
59459,02/26/1998,0.008584
59459,02/27/1998,0.005674
59459,03/02/1998,-0.000705
59459,03/03/1998,-0.017643
59459,03/04/1998,0.009339
59459,03/05/1998,0.000000
59459,03/06/1998,0.017082
59459,03/09/1998,0.013996
59459,03/10/1998,0.000000
59459,03/11/1998,0.015183
59459,03/12/1998,-0.001360
59459,03/13/1998,0.002723
59459,03/16/1998,0.004073
59459,03/17/1998,0.015551
59459,03/18/1998,-0.001332
59459,03/19/1998,0.004667
59459,03/20/1998,-0.017916
59459,03/23/1998,-0.014865
59459,03/24/1998,-0.009602
59459,03/25/1998,-0.002078
59459,03/26/1998,0.004858
59459,03/27/1998,-0.004834
59459,03/30/1998,-0.012491
59459,03/31/1998,0.002108
59459,04/01/1998,-0.001403
59459,04/02/1998,-0.003511
59459,04/03/1998,0.002819
59459,04/06/1998,0.009838
59459,04/07/1998,-0.018789
59459,04/08/1998,-0.008511
59459,04/09/1998,0.004292
59459,04/13/1998,-0.012108
59459,04/14/1998,0.006489
59459,04/15/1998,0.005731
59459,04/16/1998,-0.006410
59459,04/17/1998,-0.000717
59459,04/20/1998,0.008608
59459,04/21/1998,-0.011380
59459,04/22/1998,-0.005755
59459,04/23/1998,-0.018090
59459,04/24/1998,-0.006632
59459,04/27/1998,-0.017062
59459,04/28/1998,-0.023396
59459,04/29/1998,0.021638
59459,04/30/1998,0.025719
59459,05/01/1998,0.002950
59459,05/04/1998,-0.002941
59459,05/05/1998,0.017699
59459,05/06/1998,-0.004348
59459,05/07/1998,0.000000
59459,05/08/1998,0.010189
59459,05/11/1998,0.012968
59459,05/12/1998,0.002845
59459,05/13/1998,0.005674
59459,05/14/1998,-0.007052
59459,05/15/1998,0.007102
59459,05/18/1998,-0.007052
59459,05/19/1998,0.000000
59459,05/20/1998,0.007102
59459,05/21/1998,-0.007052
59459,05/22/1998,-0.017045
59459,05/26/1998,0.007225
59459,05/27/1998,-0.005739
59459,05/28/1998,0.012987
59459,05/29/1998,0.011396
59459,06/01/1998,0.009859
59459,06/02/1998,0.006974
59459,06/03/1998,-0.016620
59459,06/04/1998,0.008451
59459,06/05/1998,-0.005587
59459,06/08/1998,-0.002809
59459,06/09/1998,0.011268
59459,06/10/1998,-0.005571
59459,06/11/1998,-0.021008
59459,06/12/1998,0.017167
59459,06/15/1998,-0.005626
59459,06/16/1998,-0.002829
59459,06/17/1998,0.005674
59459,06/18/1998,-0.002821
59459,06/19/1998,-0.019802
59459,06/22/1998,-0.010101
59459,06/23/1998,-0.011662
59459,06/24/1998,0.001475
